address,dialogue
c8e14a,"[GOTO]
-Zombies and ghosts are on the loose here.c8e176,"-Zombies and ghosts are-Oh yeah, you guys got rid of the monsters. Ooops! He he.c8e1bd,"[GOTO]
[GOTO]
-Zombies and ghosts are on the loose here, so I can't get to Twoson or Fourside.-Maybe the hidden road in the graveyard is safe...c8e218,"-You guys got rid of the zombies,-'cept the ghosts in the tunnel seem scarier than ever!c8e251,"-If you weren't here,c8e275,"[GOTO]
-This town seems very dark, right?-The people are mostly living at the center of town.-I wonder how we should get the town back from the zombies?c8e2c7,"-This town used to be dark,c8e2ea,"[GOTO]
-Hey, you don't look so happy,-Some people have already become tools of the zombies.c8e33b,"-*smooch* Tee hee hee... I'm blushing.c8e388,"[GOTO]
[GOTO]
-The headquarters of the Zombie Relief Corps-is in the circus tent at the center of town.-We want to crush the zombies, except I think they'll crush us.c8e3fb,"-I thought the zombies were gone... But look at the surroundings...-It's still dark!c8e42a,"-We won because of our brains,-Wow!c8e467,"[GOTO]
-There's a rumor that there is an underground path at the edge of the graveyard-that takes you somewhere.-When you get through the path,-you'll meet a dirty,-I wet my pants just thinking about it.c8e501,-You've been through some tough battles!c8e515,"[GOTO]
[GOTO]
-?-I saw another tent to the south. I wonder when it went up?c8e576,"-That strange tent...-I'm glad I didn't go inside!c8e5a4,-Visit Threed again!c8e5b1,"[GOTO]
[GOTO]
-I'm so scared of the zombies, I spend all of my time running from them.-I can't even get home!c8e5f7,"-I had to run all over to escape the zombies.-Now I can't remember where my house is...c8e62c,"-Hey, do you remember me?-I had to run all over to escape the zombies.-Now I can't remember where my house is...-I told you this before, remember?-Huh? I never saw you before?-I guess I can't remember anything right.c8e6a9,-(You're awfully kind taking time out to talk to a mouse.c8e6e3,-Owoooo!c8e6ed,"[GOTO]
-How can you smile like that in a dangerous place like this?c8e715,-I thought there was something more to you than just your smile.c8e734,"[GOTO]
-I saw a beat-up tour bus going to Fourside.-The band was really noisy,-It must be great to be so happy-go-lucky, huh!c8e7b3,"-I wanted to catch one of the ghosts in the tunnel and keep it as a pet.-I'm just teasin'. I can tease like that now that they're gone.c8e804,"[GOTO]
[GOTO]
-I'm only telling you this because you look like you're just passing through.-The truth is,-The humans seem to be losing,-so I'm on the zombies' side for my own protection.-The zombies' leader likes Fly Honey. He makes his followers collect it.-You know--bees make bee honey and flies make Fly Honey.-The zombie leader is strong because-he always eats peanut butter and Fly Honey sandwiches...[GOTO]
-I got lots of Fly Honey stored in the tent to the south.-I'll deliver it to the zombie leader soon.c8e95b,c8e95d,"-I heard that you beat the zombie leader-after you got some important info from me.-Heh heh heh...-You should at least thank me... or how about a shoulder massage...-Why are you giving me such a dirty look, you brat!c8e9e8,"-...Since then, I've really matured.-I am doing well in the health food business.-People can get over any illness they might catch.-Don't you think it's a great business? ; $C8EA6A
L_C8EA6A:
-Okay... so it's not for you.c8ea6a,-Okay... so it's not for you.c8ea79,-I could make you believe anything...c8ea8b,"-After the buses started running again,-I decided to come see my boyfriend... I really shouldn't have, though.c8eace,"-Wo! Dude!-I'm totally bummed, 'cause I have another girlfriend here in Threed.c8eb2c,"-Ha ha ha ...check him out.-I think he's the bee's knees,c8eb75,"-Ga[GOTO]
[GOTO]
[GOTO]
[GOTO]
; $C8EBDD
L_C8EBDD:
[END]"
c8ebdd,"[END]"
c8ebe4,"-(He stares into your soul.)[GOTO]
[END]"
c8ec0f,"-(He stares into your soul.)-(He looks you over.)[GOTO]
[END]"
c8ec90,"-(He looks you over.)[GOTO]
[END]"
c8ecb4,"[GOTO]
[END]"
c8ecba,"-Take a look at that chick in front of the hotel.-Regardless of some of the people I've seen her hanging out with,-I think I'd like to spend some time with her!c8ed1e,"[GOTO]
[GOTO]
-I overheard the zombies whisper,--Master Belch will give us our lives back.--...Master Belch is the zombie leader.c8ed87,"-Like I told you, there was a barfy bad guy named Belch.-Thank you for giving him the big flush.c8edcc,"-This town has completely changed from the first time you were here.-Can you feel the love?c8ee02,"[GOTO]
[GOTO]
-That's right, there is a rumor that a monster called Belch is screwing up the town.-Belch!c8ee6e,"-Bu-Oops... now I'll get -Belch- for a nickname. Hee hee hee... uh... crud.c8eeb4,"-Isn't your backpack worn out?c8eee5,"-Yeah, I worked for the zombies,-but I betrayed them too.-Belch gives life to the zombies, but Belch works for Giygas,-who I heard might be female.-Well, I'm not really sure whether Giygas is a male or a female.-I'm a helpful con man, don't you think?c8ef99,-I saw a suspicious woman talking with the zombies around here.c8efb9,"[GOTO]
[GOTO]
[GOTO]
[GOTO]
-Frankly, I'm running scared.-I don't mean that I actually run around.-Conditions in the town are getting worse.c8f031,-This guy at the pizza joint told me about a new product called -Zombie Paper.-c8f066,--Zombie Paper- is a stupid product name.c8f086,"-Zombie Paper really works, so I hope someone comes up with -pretty girl paper.--Oops,c8f0d2,"-You made our lives peaceful. I can sleep again.-It's like you used a bunch of -peace paper,- right? Ha ha ha.c8f11b,"[GOTO]
[GOTO]
[GOTO]
-People used to call me evil, but these zombies are much more scary.-I left my wife and kids at home to escape to this tent.-That's how scary the zombies are.c8f193,"-You can do whatever you want---just save my life.c8f1b5,"-Those zombies stuck to the floor...-I wonder if they could still get me.-I don't care what happens to anyone else,c8f208,"-The town is at peace,-What's the problem?c8f240,"-A few days ago, the zombies got some kids at this hotel.[GOTO]
[GOTO]
-The boy had a red cap...c8f296,-The boy had a red cap...c8f2b7,"-Thank you for bringing peace and happiness back to Threed. Thanks!-Peace!c8f2ef,"-I really didn't think those kids could have saved the town.-Who would have ever imagined it?c8f324,"-I won't forget you.-Won't you come back to Threed sometime?c8f344,"-Since the leader of the monsters is gone,-the ghosts in the tunnel have disappeared.-The buses can get through the tunnel now.c8f392,"-I want to go through the desert and on to the big city.-I want to see the city, and I want to smell like the big city.-I'm a real urban-type of guy.c8f3eb,"-From the bus stop at the hotel all the way to Fourside...-is how much? Do you remember?c8f41f,c8f42a,-You're heroes.c8f43f,-Sweet!c8f448,-All righty!c8f450,"-I came from Fourside by bus.-Buffalo?c8f48a,"[GOTO]
-A girl in Fourside called me.-There is a really popular band there now.-I think they're called the -Runway Fire.-c8f4d8,"-I told you the wrong band name before. I said -Runway Fire.--The real name is -Runaway Five.--My girlfriend corrected me...c8f535,"[GOTO]
-I heard there is a guy who is digging for buried treasure in Dusty Dunes desert.-A share of that treasure -share- would be nice.c8f590,"-Hey! I heard you got a share of the treasure found in the desert.-It didn't seem to change you at all, though.c8f5d0,"-I'm a detective from Twoson.-The statue called Mani Mani or something or other-was stolen from the Happy-Happyism headquarters.-Do you have any clues for me? ; $C8F64D
L_C8F64D:
-Oh, I see...c8f64d,"-Oh, I see...c8f656,-Don't try to feed me your lies!c8f66a,"-If I try to get away, my body will just fall apart.-It's because I'm a zombie...c8f69d,-I'll blame you for the rest of my -life.-c8f6b5,-I'll blame you after my -death.-c8f6ca,"-You're the enemy of all zombies!-You monster!c8f6e2,-Could... you... help me?c8f701,-You humans are such cowards!c8f715,-*Gasp* *Gasp*c8f725,"-I don't care if I pass away...-Ha! I'm dead already!c8f748,"Message of the broken SkyWalker.; $C8F75E
Npc0481:
-(It's impossible to fix... for the time being.)c8f75e,-(It's impossible to fix... for the time being.)c8f77d,"- went up by c8f79a,"- went up by c8f7b8,"- went up by c8f7d2,"- went up by c8f7ee,"- went down by c8f80a,"-Amazingly enough, c8f82f,"- went up by c8f84c,"- went up by c8f86b,"- went up by c8f885,"- went down by c8f8a2,"- went down by c8f8c0,"- the jar of -Fly Honey-!-Master Belch grabbed the -Fly Honey-!c8f8fd,"- the jar of -Fly Honey-!-It didn't smell like something [GOTO]
would like!c8f935,"-A mysterious light enveloped [GOTO]
!c8f956,"-A warm light surrounded [GOTO]
!c8f973,"-A dazzling light enveloped [GOTO]
!c8f992,"-Some heavy air flowed into the area!c8f9b3,"-The dazzling light chased the enemy!c8f9ce,"-A very subtle light engulfed [GOTO]
!c8f9f0,"-A golden light poured over the area!c8fa0d,"-Rainbow colored light shone into the area!c8fa2f,"-A mysterious aroma wafted into the area!c8fa51,"-A terrible, heaven rending sound, echoed in the area!c8fa7b,"-[GOTO]
lost their PP!c8fa90,"-[GOTO]
recovered completely!c8faaa,"-Not enough PP!c8fab8,"[GOTO]
[GOTO]
; $C8FACA
L_C8FACA:
; $C8FACD
L_C8FACD:
- tried -But, [GOTO]
didn't have enough PP.c8faca,"; $C8FACD
L_C8FACD:
- tried -But, [GOTO]
didn't have enough PP.c8facd,"- tried -But, [GOTO]
didn't have enough PP.c8faf6,"-It didn't hit anyone!c8fb05,"- have any PP!c8fb1b,"-I understand you guys are already claiming to be heroes.-Well, it is a gazillion years too early for you to oppose Giygas!-You must feel pretty stupid to keep fighting without even knowing-what Giygas looks like!-If you were to ever see Giygas, you'd be so petrified with fear,-you'd never be able to run away!-...That's how scary it is!-So, do you want me to turn off the -Devil's Machine?--Well, prepare to be amazed![END]"
c8fc2e,"-So, isn't this terrifying? I'm terrified, too.-Giygas cannot think rationally any more,-and he isn't even aware of what he is doing now.-His own mind was destroyed by his incredible power.-What an all-mighty idiot!-Yep, that's what he is!-Heh heh heh heh... and you... you will be... just another meal to him![END]"
c8fd11,"-Heh heh heh heh. You must really be at the end of your rope.-In this bizarre dimension, you four are the only force fighting for justice...-And here you stand,-waiting to be burned up with all the rest of the garbage of this universe...-Haaaaah! That's so sad. I can't help but shed a tear.-You know, my heart is beating incredibly fast,-...I must be experiencing absolute terror!-Do you want to scream for help here in the dark?!-Ha ha ha ha ha!-Why not call your mommy, -Say, -Mommy! Daddy! I'm so frightened! I'm gonna wet my pants!--I know you have telepathy, or something, so just try and call for help,-you pathetically weak heroes of so-called justice!-No one will help you now!-Ha ha ha haah...-Don't worry, your pitiful suffering will be over soon![END]"
c8ff31,"- well... I'm running away.-But perhaps I'll just sneak away to another era to think about my next plan.-It's a good bet that we will see each other again...-All right! I'll be seeing you!-So now which one of us do you think is the cool guy?![END]"
c90000,"[GOTO]
[END]"
c90008,"[GOTO]
[END]"
c90010,"[GOTO]
-Blue... blue.; $C90025
L_C90025:
[GOTO]
[END]"
c90025,"[GOTO]
[END]"
c9002b,"[GOTO]
[END]"
c90033,"-I'm a roaming doctor. Let me know if you're not feeling well.[GOTO]
[END]"
c90067,"[GOTO]
[END]"
c9006f,"[GOTO]
[END]"
c90077,"[GOTO]
[END]"
c9007f,"[GOTO]
[END]"
c9008d,"[GOTO]
[END]"
c90095,"[GOTO]
[END]"
c9009d,"[GOTO]
-Blue... blue...; $C900B7
L_C900B7:
[GOTO]
[END]"
c900b7,"[GOTO]
[END]"
c900bd,"[GOTO]
[END]"
c900c5,"[GOTO]
[END]"
c900cd,"[GOTO]
[END]"
c900d5,"[GOTO]
[END]"
c900dd,"[GOTO]
[END]"
c900e8,"[GOTO]
[END]"
c900f9,"-Humm dee dum dum dum. I'm hunting for mushrooms![GOTO]
[GOTO]
-Hey! Would you be willing to sell that mushroom on your head for $50?[GOTO]
; $C90165
L_C90165:
-Ohhh... It's your special mushroom.c90165,"-Ohhh... It's your special mushroom.c9017f,"[GOTO]
-Thank you. Such a great mushroom. I'm so happy I got it.c901a8,-I'm going to collect a ton!c901bb,"-I'm Dr. Saturn. Zoom!-and I can repair your body.-Boing!-Do you want me-to operate on you? Ding?; $C9023D
L_C9023D:
kay-o?-If you all right, that's great.-zoomer!c9023d,"kay-o?-If you all right, that's great.-zoomer!c9026f,"[GOTO]
fixed up.-Goody! Boing![END]"
c9029f,"-Healthy, healthy.c902b5,"--Goodnight Bench--Your fatigue will leave you, and your energy and power will return.[END]"
c902f2,"-Hi! How are you today? Oh, you're not feeling well? Be healthy!c90322,"-(This is a $healstone.)[END]"
c90339,"[GOTO]
-Welcome to Hotel Onett.[GOTO]
; $C90365
L_C90365:
[GOTO]
[END]"
c90365,"[GOTO]
[END]"
c9036b,"[GOTO]
[GOTO]
[END]"
c90387,"[GOTO]
[END]"
c9038d,"[GOTO]
[END]"
c90393,"[GOTO]
-Welcome to Hotel Twoson.[GOTO]
; $C903BF
L_C903BF:
[GOTO]
[END]"
c903bf,"[GOTO]
[END]"
c903c5,"[GOTO]
[GOTO]
[END]"
c903e1,"[GOTO]
[END]"
c903e7,"[GOTO]
[END]"
c903ed,"[GOTO]
[GOTO]
-We're all like one big, happy family here in Happy Happy Village!-Basically, our policy is to only allow family members to stay here in the village.-However, if you are interested in learning about Happy Happyism,-we may make an exception and let you stay for $[GOTO]
; $C904BA
L_C904BA:
-Never have I heard such disrespect! Get out and stay out!c904ba,"-Never have I heard such disrespect! Get out and stay out!c904e3,"-Very well... be sure to do your -blue... blue...- chant before bed time.[END]"
c9052e,"-No faith... No money... You are a hopeless case.c90554,"-Are you prepared to show the proper respect to Mr. Carpainter now?-Blue... blue...[END]"
c9058d,"[GOTO]
-Greetings, Please forgive my lecture earlier.-You are now welcome to stay free of charge.-Would you like to stay?[GOTO]
; $C905FD
L_C905FD:
-Very well. Please come again, any time.c905fd,"-Very well. Please come again, any time.c90615,"-Excellent. Please make yourself comfortable, on your blue sheets...-No, no, I'm just kidding! Ha ha hah![END]"
c90663,"-Good morning. Take care and good luck.c9067d,"[GOTO]
-Welcome to the Threed Sunset Hotel.[GOTO]
; $C906B0
L_C906B0:
[GOTO]
[END]"
c906b0,"[GOTO]
[END]"
c906b6,"[GOTO]
[GOTO]
[GOTO]
[END]"
c906d9,"[GOTO]
c906e0,"[GOTO]
[END]"
c906e6,"[GOTO]
[GOTO]
; $C906F0
L_C906F0:
[END]"
c906f0,[END]
c906f1,"[GOTO]
-We are also running an inn, mister.-It's $-Do you want to stay?[GOTO]
; $C90748
L_C90748:
-That's probably for the best.-You see... our beds are really old and dusty.c90748,"-That's probably for the best.-You see... our beds are really old and dusty.c90774,"-Well, have a good rest. You'll wake up refreshed![END]"
c907b0,-You... don't have enough money.c907be,"-When you travel though the desert, you may be hit by sunstroke.-If you see flashing lights before your eyes, you may have sunstroke!-But don't worry too much.-If you have a Wet towel, you'll be all right.c9083a,"[GOTO]
